Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64961432,2025-05-15 08:40:18,05/22/2025 11:36:05 AM,DSNY,Department of Sanitation,Missed Collection,Compost,,Street,10459.0,1211 HOE AVENUE,HOE AVENUE,HOME STREET,FREEMAN STREET,HOME STREET,FREEMAN STREET,ADDRESS,BRONX,HOE AVENUE,,Closed,,The Department of Sanitation collected the requested items.,05/16/2025 01:52:18 PM,03 BRONX,17.0,Precinct 42,2029790035.0,BRONX,"1,014,446","241,329",ONLINE,Unspecified,BRONX,,,,,,,,40.82901620606,-73.89088839082,POINT (-73.89088839082 40.829016206056)
67728880,2025-07-10 17:20:08,07/15/2025 09:11:25 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED,RESIDENTIAL BUILDING,10468.0,2260 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD attempted to conduct an inspection in response to this complaint, but was unable to complete the inspection. Please submit a new service request with 311 if the condition still exists. For more information on the reason why HPD was unable to inspect, contact HPD at the Tenant Information Messaging Service at 212-863-4951.",07/15/2025 12:00:00 AM,07 BRONX,14.0,Precinct 52,2032120005.0,BRONX,"1,009,918","252,694",PHONE,Unspecified,BRONX,,,,,,,,40.86022409936,-73.90720655721,POINT (-73.907206557207 40.860224099357)
63962039,2025-02-02 02:09:06,02/03/2025 10:21:14 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10466.0,745 NEREID AVENUE,NEREID AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",02/03/2025 12:00:00 AM,12 BRONX,11.0,Precinct 47,2050710052.0,BRONX,"1,024,847","266,485",MOBILE,Unspecified,BRONX,,,,,,,,40.89802003454,-73.85315261874,POINT (-73.853152618738 40.898020034535)
63595521,2025-01-02 10:11:03,01/04/2025 01:42:07 PM,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,10468.0,2635 SEDGWICK AVENUE,SEDGWICK AVENUE,BAILEY AVENUE,WEST KINGSBRIDGE ROAD,BAILEY AVENUE,WEST KINGSBRIDGE ROAD,ADDRESS,BRONX,SEDGWICK AVENUE,,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,01/04/2025 01:42:10 PM,07 BRONX,14.0,Precinct 52,2032370107.0,BRONX,"1,010,532","255,954",MOBILE,Unspecified,BRONX,,,,,,,,40.86916999981,-73.90497407745,POINT (-73.904974077454 40.869169999806)
64306751,2025-03-10 03:36:18,03/10/2025 04:39:43 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,,Store/Commercial,10458.0,2645 BRIGGS AVENUE,BRIGGS AVENUE,EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,ADDRESS,BRONX,BRIGGS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/10/2025 04:39:46 AM,07 BRONX,15.0,Precinct 52,2033000001.0,BRONX,"1,013,985","254,569",MOBILE,Unspecified,BRONX,,,,,,,,40.86535764249,-73.8924954731,POINT (-73.892495473103 40.865357642491)
64945196,2025-05-14 12:31:34,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,10463.0,3260 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,05/14/2025 12:00:00 AM,08 BRONX,11.0,Precinct 50,2057890033.0,BRONX,"1,008,294","261,941",ONLINE,Unspecified,BRONX,,,,,,,,40.88560883494,-73.91304435808,POINT (-73.91304435808 40.885608834942)
67280476,2025-12-23 15:08:13,12/25/2025 02:10:51 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10452.0,1037 OGDEN AVENUE,OGDEN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,HPD responded to a complaint of no heat or hot water in the building. An occupant of the building confirmed heat and hot water had been restored when the Inspector attempted to conduct the inspection or contacted you at the phone number associated with the complaint. The complaint has been closed. Please submit a new service request with 311 if the condition still exists.,12/25/2025 12:00:00 AM,04 BRONX,16.0,Precinct 44,2025250028.0,BRONX,"1,003,946","243,109",ONLINE,Unspecified,BRONX,,,,,,,,40.83393144966,-73.92882432434,POINT (-73.928824324343 40.833931449659)
67161002,2025-12-12 10:45:48,12/13/2025 05:34:41 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10458.0,2409 CROTONA AVENUE,CROTONA AVENUE,,,,,ADDRESS,BRONX,,,Closed,,HPD responded to a complaint of no heat or hot water in the building. An occupant of the building confirmed heat and hot water had been restored when the Inspector attempted to conduct the inspection or contacted you at the phone number associated with the complaint. The complaint has been closed. Please submit a new service request with 311 if the condition still exists.,12/13/2025 12:00:00 AM,06 BRONX,15.0,Precinct 48,2031050057.0,BRONX,"1,016,508","250,580",ONLINE,Unspecified,BRONX,,,,,,,,40.85440018726,-73.88339297572,POINT (-73.883392975721 40.854400187257)
65058090,2025-05-25 20:47:12,05/26/2025 02:38:26 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10468.0,1 FORDHAM HILL OVAL,FORDHAM HILL OVAL,SEDGWICK AVENUE,BEND,SEDGWICK AVENUE,BEND,ADDRESS,BRONX,FORDHAM HILL OVAL,,Closed,,The Police Department issued a summons in response to the complaint.,05/26/2025 02:38:31 AM,07 BRONX,14.0,Precinct 52,2032260053.0,BRONX,"1,009,515","254,063",MOBILE,Unspecified,BRONX,,,,,,,,40.8639827518,-73.90865829734,POINT (-73.908658297338 40.863982751797)
66785568,2025-11-10 19:57:28,11/12/2025 09:05:07 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10462.0,1950 EAST TREMONT AVENUE,EAST TREMONT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",11/12/2025 12:00:00 AM,09 BRONX,18.0,Precinct 43,2039447501.0,BRONX,"1,022,699","245,920",PHONE,Unspecified,BRONX,,,,,,,,40.84158508718,-73.86104035092,POINT (-73.86104035092 40.841585087182)
66586692,2025-10-23 18:24:50,11/04/2025 02:51:42 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED,RESIDENTIAL BUILDING,10468.0,208 WEST FORDHAM ROAD,WEST FORDHAM ROAD,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",11/04/2025 12:00:00 AM,07 BRONX,14.0,Precinct 52,2032340063.0,BRONX,"1,009,215","253,478",PHONE,Unspecified,BRONX,,,,,,,,40.86237795797,-73.90974507934,POINT (-73.909745079344 40.862377957969)
63681717,2025-01-05 15:13:00,01/08/2025 04:34:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,,Street,10456.0,1307 FINDLAY AVENUE,FINDLAY AVENUE,EAST 169 STREET,BEND,,,ADDRESS,BRONX,,,Closed,,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,01/08/2025 12:00:00 PM,04 BRONX,16.0,Precinct 44,2027830074.0,BRONX,"1,008,916","243,618",PHONE,Unspecified,BRONX,,,,,,,,40.83531602464,-73.91086231409,POINT (-73.910862314091 40.835316024644)
66678828,2025-10-31 23:38:48,11/01/2025 12:25:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10452.0,1311 NELSON AVENUE,NELSON AVENUE,WEST  169 STREET,WEST  170 STREET,WEST  169 STREET,WEST  170 STREET,ADDRESS,BRONX,NELSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,11/01/2025 12:25:31 AM,04 BRONX,16.0,Precinct 44,2025210071.0,BRONX,"1,005,358","245,360",MOBILE,Unspecified,BRONX,,,,,,,,40.84010652821,-73.92371468118,POINT (-73.923714681182 40.840106528214)
64925665,2025-05-12 15:16:08,05/12/2025 04:45:39 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,,Highway,,,,,,,,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/12/2025 04:45:42 PM,Unspecified BRONX,,Unspecified,,BRONX,,,PHONE,Unspecified,BRONX,,,,Bruckner Expwy,Southbound/To RFK Triborough Br,Roadway,Hunts Point Ave Hunts Point Mkt (Exit 50) - East 138th St/Bruckner Blvd (Exit 48),,,
64883649,2025-05-08 14:11:39,06/01/2025 06:34:57 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,BROKEN/BLOCKED SEWAGE PIPE,RESIDENTIAL BUILDING,10459.0,858 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,,,,,ADDRESS,BRONX,,,Closed,,"HPD attempted to conduct an inspection in response to this complaint, but was unable to complete the inspection. Please submit a new service request with 311 if the condition still exists. For more information on the reason why HPD was unable to inspect, contact HPD at the Tenant Information Messaging Service at 212-863-4951.",06/01/2025 12:00:00 AM,02 BRONX,17.0,Precinct 41,2027320026.0,BRONX,"1,013,451","237,302",PHONE,Unspecified,BRONX,,,,,,,,40.8179665865,-73.89450129092,POINT (-73.894501290917 40.817966586503)
66917007,2025-11-20 11:18:28,11/20/2025 11:18:28 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,,10454.0,691 EAST  140 STREET,EAST  140 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,11/20/2025 12:00:00 AM,01 BRONX,8.0,Precinct 40,2025680073.0,BRONX,"1,008,384","233,141",UNKNOWN,Unspecified,BRONX,,,,,,,,40.80656110229,-73.91282252804,POINT (-73.912822528042 40.806561102288)
67269484,2025-12-22 08:42:04,12/22/2025 09:26:07 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,10470.0,707 EAST  242 STREET,EAST  242 STREET,,,,,ADDRESS,BRONX,,,Closed,,HPD called the telephone number on file for this complaint.  Someone at that number indicated that the condition was corrected. The complaint has been closed. Please submit a new service request with 311 if the condition still exists.,12/22/2025 12:00:00 AM,12 BRONX,11.0,Precinct 47,2051150024.0,BRONX,"1,025,983","269,265",MOBILE,Unspecified,BRONX,,,,,,,,40.90564492873,-73.84902615883,POINT (-73.849026158829 40.905644928727)
65971973,2025-08-27 10:13:05,08/28/2025 11:28:04 AM,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,10452.0,117E FEATHERBED LANE,FEATHERBED LANE,JESUP AVENUE,SHAKESPEARE AVENUE,JESUP AVENUE,SHAKESPEARE AVENUE,ADDRESS,BRONX,FEATHERBED LANE,,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,08/28/2025 11:28:08 AM,05 BRONX,14.0,Precinct 46,2028760001.0,BRONX,"1,006,673","247,559",MOBILE,Unspecified,BRONX,,,,,,,,40.84613889606,-73.91895485824,POINT (-73.918954858243 40.846138896064)
67699009,2025-06-20 10:01:26,06/27/2025 07:16:26 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY,RESIDENTIAL BUILDING,10468.0,2800 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",06/27/2025 12:00:00 AM,08 BRONX,14.0,Precinct 50,2032490046.0,BRONX,"1,012,130","256,831",PHONE,Unspecified,BRONX,,,,,,,,40.87157219243,-73.89919266054,POINT (-73.899192660535 40.871572192427)
64443719,2025-03-23 15:31:41,03/24/2025 05:03:05 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),,Store/Commercial,10455.0,473 EAST  146 STREET,EAST  146 STREET,WILLIS AVENUE,BROOK AVENUE,WILLIS AVENUE,BROOK AVENUE,ADDRESS,BRONX,EAST  146 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/24/2025 05:03:09 AM,01 BRONX,8.0,Precinct 40,2022910044.0,BRONX,"1,007,250","235,573",ONLINE,Unspecified,BRONX,,,,,,,,40.81323928945,-73.9169104574,POINT (-73.916910457397 40.813239289453)
66108474,2025-09-10 18:21:01,09/10/2025 08:24:19 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,10455.0,476 EAST  146 STREET,EAST  146 STREET,WILLIS AVENUE,BROOK AVENUE,WILLIS AVENUE,BROOK AVENUE,ADDRESS,BRONX,EAST  146 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/10/2025 08:24:21 PM,01 BRONX,8.0,Precinct 40,2022900138.0,BRONX,"1,007,270","235,557",MOBILE,Unspecified,BRONX,,,,,,,,40.81319532184,-73.91683826054,POINT (-73.916838260539 40.813195321843)
64460958,2025-03-25 09:29:00,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),WA2,,10463.0,500 WEST  230 STREET,WEST  230 STREET,IRWIN AVE,JOHNSON AVE,,,ADDRESS,BRONX,,,Open,,,,08 BRONX,11.0,Precinct 50,2057260670.0,BRONX,"1,008,813","260,076",PHONE,Unspecified,BRONX,,,,,,,,40.88048856533,-73.91117422412,POINT (-73.911174224122 40.88048856533)
67256258,2025-12-21 14:22:59,12/31/2025 07:36:25 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,DRAIN PIPE BLOCKED OR BROKEN,RESIDENTIAL BUILDING,10472.0,1312 WHEELER AVENUE,WHEELER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,HPD conducted an inspection of this complaint. The conditions observed by the inspector did not violate the housing laws enforced by HPD. The complaint has been closed.,12/31/2025 12:00:00 AM,09 BRONX,17.0,Precinct 43,2038620011.0,BRONX,"1,017,249","242,175",PHONE,Unspecified,BRONX,,,,,,,,40.8313282037,-73.88075575285,POINT (-73.880755752849 40.831328203704)
66188626,2025-09-18 00:06:40,09/18/2025 12:25:24 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10472.0,1615 EAST  174 STREET,EAST  174 STREET,STRATFORD AVENUE,MORRISON AVENUE,STRATFORD AVENUE,MORRISON AVENUE,ADDRESS,BRONX,EAST  174 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,09/18/2025 12:25:29 AM,09 BRONX,17.0,Precinct 43,2038860002.0,BRONX,"1,018,491","243,126",MOBILE,Unspecified,BRONX,,,,,,,,40.83393369465,-73.87626284856,POINT (-73.876262848562 40.833933694652)
66803710,2025-11-12 00:00:24,11/12/2025 01:29:32 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,10458.0,378 EAST  199 STREET,EAST  199 STREET,MARION AVENUE,DECATUR AVENUE,MARION AVENUE,DECATUR AVENUE,ADDRESS,BRONX,EAST  199 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,11/12/2025 01:29:36 AM,07 BRONX,15.0,Precinct 52,,BRONX,"1,016,026","255,391",ONLINE,Unspecified,BRONX,,,,,,,,40.86760666982,-73.88511251043,POINT (-73.885112510428 40.86760666982)
65204170,2025-06-08 12:35:25,08/07/2025 12:35:30 PM,DOHMH,Department of Health and Mental Hygiene,Smoking or Vaping,Allowed in Smoke Free Area,Cannabis Smoking or Vaping,School - K-12 Private,10461.0,3575 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,BUHRE AVENUE,ARNOW PLACE,BUHRE AVENUE,ARNOW PLACE,ADDRESS,BRONX,BRUCKNER BOULEVARD,,Closed,,"The NYC Health Department has responded to your service request. For inspection results, please call (212) 676-1600 or email infobfscs@health.nyc.gov to request an inspection report. This service request has been closed.",08/07/2025 12:35:33 PM,10 BRONX,13.0,Precinct 45,,BRONX,"1,031,837","248,656",PHONE,Unspecified,BRONX,,,,,,,,40.84905007388,-73.82799509966,POINT (-73.827995099658 40.849050073884)
67190636,2025-12-15 11:31:27,12/18/2025 04:23:02 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10457.0,1729 FULTON AVENUE,FULTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",12/18/2025 12:00:00 AM,03 BRONX,15.0,Precinct 42,2029300072.0,BRONX,"1,012,653","246,183",ONLINE,Unspecified,BRONX,,,,,,,,40.84234497142,-73.89734673867,POINT (-73.897346738672 40.842344971425)
